r_id,of_title,r_date,score,review,is_english,Ideological Bias,LGBTQ+ Criticism,Conspiracy Theory,Review Ecosystem Critique,Technical Criticism,Tactical Praise,Coordinated Hate,Studio Criticism,Frustration/Expectation
140844,Logan,2020-12-08,3,I think you have to be a super hero movie fan to really enjoy this one. I am not but I thought this one could be enjoyed as a stand-alone without being a huge fan. It didn't work for me. It wasn't a bad film. I just had a hard time caring about what was going on and what was happening to the characters.,True,0.9156445264816284,0.049422737210989,0.1077175885438919,0.020045623183250427,0.0355730764567852,0.1925954818725586,0.04645766317844391,0.4442012906074524,0.3501218855381012
140923,Logan,2019-01-16,1,i thought it was about logan paul. disappointed.,True,0.7504320740699768,0.12288518249988556,0.29050883650779724,0.03732027858495712,0.5772687792778015,0.005136003252118826,0.6609874367713928,0.9092408418655396,0.9885730147361755
141022,Logan,2017-06-11,5,I thought it was good! Definitely action packed & lots of killing! Not for the faint of heart. Especially for me (spoiler alert).. when the nice family who offers a meal of thanks to Logan Charles & Laura get wacked ugh! Villian played by Boyd Holbrook was easy on the eyes & a bad guy you love to hate ? the little girl Laura was interesting to watch progress. I cried at the end!,True,0.7116788029670715,0.03314746543765068,0.15662945806980133,0.07310276478528976,0.030728379264473915,0.38293692469596863,0.4785679876804352,0.8515884280204773,0.274431437253952
141074,Logan,2017-03-12,3,"I thought it was just ok. It didn't live up to the hype for me. I am a fan of gratuitous violence and don't mind vulgar language; love Tarintino for example. However\, this movie doesn't have a strong story to back up all the killing. I found my self having a hard time empathizing with the characters. The funny moments fell a little flat\, and most of the characters lacked charm. If I were to spend 2 and 1/2 hours watching a film about one long chase again I would prefer mad max.",True,0.921603262424469,0.0783337950706482,0.7490432858467102,0.13373902440071106,0.09380834549665451,0.03719574213027954,0.9665855169296265,0.9901244044303894,0.7154363989830017
141116,Logan,2017-04-23,4,I thought it was very entertaining. Great fight scenes that weren't too long and drawn out. Sweet background story and interesting plot line. Solid acting even from the kids.,True,0.17475652694702148,0.010159175843000412,0.10998358577489853,0.22605116665363312,0.01244074571877718,0.940902054309845,0.41430172324180603,0.2005542516708374,0.015320864506065845
141141,Logan,2017-03-09,2,I thought Logan was really disappointing. Hugh Jackman and Patrick Stuart are wonderful; however it seemed they tried to fit as much gore as possible in this film which took away from the story. It was kind of hard to follow and would have been more interesting if they toned down the slaughterhouse and paid more attention to the plot.,True,0.4267459809780121,0.04468557983636856,0.006996869575232267,0.03397245705127716,0.06019687280058861,0.005988955497741699,0.16314592957496643,0.982765793800354,0.8422694802284241
141171,Logan,2017-02-19,5,I thought that this was easily the best movie to ever involve an xmen character. It makes me almost sad that he will never do Wolverine again. It almost didn't even seem like a comic book movie it was that good.,True,0.8497328758239746,0.2906332015991211,0.02103952132165432,0.02952750399708748,0.1067141592502594,0.8822746276855469,0.09592825919389725,0.9266829490661621,0.1860581785440445
141328,Logan,2018-01-04,4,"I thought this movie was pretty good. I got to see it in XD in theaters then just rewatched it again. The character development was great with Logan throughout the movie and the supporting cast did a fine job. Movie was a little to gory for me but I don't think that is anything wrong with the movie\, just personal preference and I just saw more blood then I care to see. Overall worth a watch even if you haven't seen any of the X-Men movies! This film does great as a stand alone.",True,0.5143041014671326,0.02590104378759861,0.007621914613991976,0.06901343166828156,0.07290178537368774,0.8255445957183838,0.015000555664300919,0.6097007989883423,0.018536491319537163
141346,Logan,2017-03-17,4,"I thought this was a good movie\, but certainly not a great X Men movie. It had action\, but the story didn't draw me in as much as I hoped it would.",True,0.5264824032783508,0.2382725030183792,0.22518351674079895,0.01450298260897398,0.06753111630678177,0.44965365529060364,0.02205652743577957,0.9163699150085449,0.19220562279224396
141350,Logan,2016-12-12,5,I thought this was a great ending to the series,True,0.2712242603302002,0.017918258905410767,0.30724868178367615,0.18519267439842224,0.009359450079500675,0.4674575924873352,0.005501951090991497,0.04194222018122673,0.006653670221567154
141418,Logan,2017-03-08,5,It is a amazing film,True,0.1934666633605957,0.020562341436743736,0.3993673622608185,0.017109300941228867,0.07902905344963074,0.04092877730727196,0.044370703399181366,0.09694298356771469,0.012578438967466354
141419,Logan,2017-03-04,5,It is a awesome movie ever ever.,True,0.1316581666469574,0.017699504271149635,0.6793168783187866,0.005997566971927881,0.023842429742217064,0.13287605345249176,0.009221270680427551,0.12736311554908752,0.008671117015182972
141420,Logan,2017-03-14,5,"It is a beautiful film for any die hard comic book or just X-men/Wolverine fans. The scenes are very grim\, taking on a materful shape that give it a feel that comes off \""real\"" as opposed to colorful\, and boarderline hoaky. You cant help love that about this film\, giving its ending far more emotion from the build up between the relationship of X-23 (Lauren) and Logan. It surpasses many of its predicessors in that regard. My one and only complaint was the as great as the fight scenes were\, they felt more like filler than a full fledged story. The lack thereof with the dialogue was a strategy that was so-so for me personally. Overall\, this film was beautiful and certainly a must see for even the less fanatic comic book movie goers.",True,0.024457231163978577,0.008848152123391628,0.009981494396924973,0.010401559062302113,0.05919644981622696,0.10756328701972961,0.012486353516578674,0.5616943836212158,0.0198961291462183
141452,Logan,2017-04-04,5,it is a good movie really interesting,True,0.4010469913482666,0.04147670790553093,0.4804367423057556,0.009056630544364452,0.01696743071079254,0.0783984512090683,0.09828478842973709,0.31070035696029663,0.011938156560063362
141472,Logan,2017-03-13,5,It is a journey that ended in the best way leaves nothing to be owed,True,0.6238674521446228,0.03125656396150589,0.02363280951976776,0.027030348777770996,0.04803261533379555,0.26562026143074036,0.00722826411947608,0.06404364109039307,0.035499054938554764
141473,Logan,2017-03-22,5,"It is a known fact that 20th Century Fox's X-Men franchise has revolved\, wisely or not\, around Hugh Jackman's Wolverine.  We forget and take it for granted that Jackman gave his own unique take on the character\, made him simultaneously an action hero and a sex symbol\, and left his mark on Wolverine that will both live on in the comics and in the movies featuring the Uncanny X-Men.  It's unfortunate that X-Men Origins: Wolverine was the dumpster fire that it was\, but at least The Wolverine was a solid movie\, before it fell apart in the third act.  But Logan is a different monster altogether and it comes out of left field with no direct connection to the previous X-Men movies (which was probably a wise decision).  Director James Mangold takes what did work on his previous entry The Wolverine\, and throws out the shlock which brought it and so many X-Men movies down\, resulting in a lean and mean yarn about violent men on the edge of civilization.  It's a weighty R-rated drama that LOOSELY adapts the Old Man Logan alternate universe series by Mark Millar.  Logan\, is essentially\, a Cormac McCarthy post-modern Western with themes of loneliness\, family\, sacrifice\, and yes - mortality.  The human condition\, wrapped up in a bloody\, violent\, depressing\, and introspective nutshell.      \n\nJackman gives a bravura performance as deep and meaningful as his work in Prisoners or other more acclaimed dramas and his transformation into a bitter\, alcoholic\, and forlorn man with no future is something to behold.  I suspect this man will win an Oscar eventually\, and if he doesn't then it matters not - he is the genuine article and this film proves it.  Patrick Stewart is an international treasure for the ages and it must not be ignored that he too has left an indelible mark on Charles Xavier.  A good chunk of the film revolves around the conversations between these two and Charles' need to teach Logan one more lesson.  Stewart clearly has much fondness for the character and watching his mind slip into dementia is a hard thing to watch\, but he provides the heart of the movie and its most meaningful subtext in regards to the movie's message.  And yes\, newcomer Dafne Keen provides great entertainment and a promise of a new future heroine as X-23\, a new female Wolverine who is still just a child on the run from evil government agents who wish to use her as a (you guessed it) super soldier.  The plot and villains are fairly stereotypical\, but they are merely the backdrop to a deep and engrossing character study that just happens to feature mutants and superpowers occasionally.  \n\nThe soundtrack\, direction\, cinematography\, and violent encounters are near flawless and the sparse western American locations suggest an apocalypse has happened.  And in the case of our mutant characters\, it kind of has.  Many have compared Logan to the acclaimed video game The Last of Us\, and I suppose visually and somewhat thematically this is true to a point.  But\, I believe it has more in common with the late John Wayne era classic The Cowboys\, in particular the third act.  (Look it up.)  This is a must see\, and I cannot emphasize it enough\, even for people who care little about the X-Men or the genre in general.  It has the emotional punch and gravitas that most award-winning dramas strive for and fail utterly in achieving.  Logan is the end of one story and the beginning of another.  You're gonna carry that weight.",True,0.3609175980091095,0.03632552549242973,0.024033527821302414,0.06868136674165726,0.03232288733124733,0.9539961814880371,0.30098453164100647,0.8508566617965698,0.2917884588241577
141495,Logan,2017-03-07,5,It is an incredible movie!,True,0.17938922345638275,0.01664844900369644,0.27259257435798645,0.007376105524599552,0.02637617476284504,0.08893933892250061,0.008675333112478256,0.09747438132762909,0.009838302619755268
141529,Logan,2017-07-15,4,"It is a well documented fact that I have anti superhero movie bias with the occasional exception.  The Xmen movies and it's off shots were that exception\, though I missed the last Wolverine and last X-Men.  Logan is more in the vain of Mad Max in my mind. The stunts are top notch\, writing better than most genre films and the acting is good in young newcomer Daphne Keen whom if Fox is smart will let her take the reigns in the franchise since spoiler alert it looks like HJ won't be returning.",True,0.9497427344322205,0.03614402562379837,0.06009760499000549,0.3327444791793823,0.022927207872271538,0.6819473505020142,0.6400858163833618,0.9721933007240295,0.26479554176330566
141544,Logan,2017-03-18,5,It is definitely in my top 20! Totally badass!,True,0.16152805089950562,0.05807069316506386,0.2722778022289276,0.1235872134566307,0.03543991222977638,0.9228353500366211,0.02292492799460888,0.11256693303585052,0.023015223443508148
141553,Logan,2017-01-04,4,"It is established in the opening scene that this is the Wolverine movie we've been wanting for years. James Mangold gives us a modern western in which a select number of mutants exist(think Unforgiven\, but with super hero's). The direction and story are fantastic. While there is some slight pacing issues in the middle act\, this is one of the best comic book movies since the Dark Knight. Hugh Jackman and Patrick Stewart are definitely award worthy in my opinion. A must watch!",True,0.25208091735839844,0.008786972612142563,0.0034917232114821672,0.014658917672932148,0.07481878995895386,0.955059289932251,0.005385109689086676,0.7099753618240356,0.029212191700935364
141563,Logan,2017-03-28,5,"It is flawed\, but goddamn was it an emotional ride. Aw heck\, I'm upgrading this to five stars (was 4.5).",True,0.5575604438781738,0.08754575997591019,0.5712563991546631,0.42014315724372864,0.31967005133628845,0.4352513551712036,0.02650817297399044,0.8428492546081543,0.25858867168426514
141571,Logan,2017-04-08,4,It is good but not as good a kong or boss baby or life or chips,True,0.8156130909919739,0.2229689210653305,0.3069782853126526,0.3441413640975952,0.4009948670864105,0.05662665516138077,0.5000997185707092,0.6609742641448975,0.5536882877349854
141593,Logan,2017-03-09,5,It is just plain awesome,True,0.0577087476849556,0.0633644312620163,0.11431774497032166,0.15322886407375336,0.049461014568805695,0.5169340968132019,0.006921194959431887,0.10820937156677246,0.011687184683978558
141605,Logan,2019-03-10,5,"It is my best movie. But we must look at it from a more spiritual\, sensible side",True,0.7397633790969849,0.09453312307596207,0.0914391577243805,0.015035077929496765,0.07482431083917618,0.1795484572649002,0.14558085799217224,0.962123453617096,0.03191371634602547
141606,Logan,2018-05-20,5,It is my favorite movie of all time and will always be. I didn't want him to die but i'm glad he went out the way he did,True,0.2986904978752136,0.04448796436190605,0.42059317231178284,0.006245753727853298,0.01751885935664177,0.3291718065738678,0.018306536599993706,0.18664808571338654,0.01036880724132061
141612,Logan,2017-04-16,2,It is nice to see some long-running marvel-movie-tropes so steadfastly violated - but that doesn't nearly make up for the general lack of underlying purpose.,True,0.962287425994873,0.8245861530303955,0.7807002663612366,0.41333556175231934,0.2097461074590683,0.040917083621025085,0.9552851319313049,0.9001162052154541,0.6594088077545166
141614,Logan,2017-03-04,4,"it is no surprise that this r-rated final wolverine outing is violent. what is surprising is that it is probably the most emotional comic book film i've ever seen\, demonstrating the paradoxical love/hate relationship and heaviness we may feel with folks that we have become responsible for like family.  this film\, out of all the x-men films\, captures the soul of what makes wolverine such a compelling character; a person who struggles between his beast-like nature and his better nature...much like all of us.",True,0.5866077542304993,0.012692018412053585,0.002837475622072816,0.012612085789442062,0.017873208969831467,0.01688334159553051,0.1623200923204422,0.7585785388946533,0.05668891966342926
141654,Logan,2018-01-01,5,"It is painful to see Logan and Charles fate. Every shiny thing is destined to fade\, new blood is needed to evolve the system\, otherwise it will get stuck in sameness.",True,0.8595200181007385,0.7884021401405334,0.9760681986808777,0.6049643158912659,0.13433267176151276,0.00461390009149909,0.770995020866394,0.026487350463867188,0.9651727080345154
141671,Logan,2017-09-04,5,"It is really the most gloomy and depressive film which has ever been shot according to comics. In this world all die\, there is no gleam of hope. There is only pain\, deprivations and sufferings. Smart cinema about which it is better to tell nothing. It is just necessary to see it.",True,0.6180512309074402,0.03225741162896156,0.021515870466828346,0.013079497963190079,0.14068666100502014,0.04698174074292183,0.4333648085594177,0.9693962931632996,0.07100368291139603
141675,Logan,2017-03-18,5,It is R rated and there are reasons why. And I love those reasons.,True,0.27573609352111816,0.30989164113998413,0.03653663769364357,0.2048531323671341,0.16039426624774933,0.09381257742643356,0.2529062032699585,0.6384891271591187,0.040201492607593536
141701,Logan,2017-08-11,5,"It is the best movie (for me) of 2017 so far. 2nd best superhero movie. The Dark Knight is still first\, but this was very close.",True,0.3989657759666443,0.004712296649813652,0.1889876276254654,0.0064955949783325195,0.02160700038075447,0.6833895444869995,0.006829935126006603,0.3250250816345215,0.011167777702212334
141723,Logan,2017-03-12,5,"It is unlike any other superhero film: the characters are completely broken and have lost all hope\, there is no ticking time bomb to save the world and they essentially fight to save the life of one girl and essentially for hope.Though some of the story feels derivative and the X-Men timeline is messed up again\, Logan is a worthy ending to the saga of Wolverine's story. Hugh Jackman perfectly portrays a man who has lost all hopes and Patrick Stewart plays the role of a senile old man just as competently. The action is quite well filmed and serves justice to the character.",True,0.3535236120223999,0.043587684631347656,0.045351311564445496,0.03705371543765068,0.07051005214452744,0.5600179433822632,0.12475655972957611,0.5755524635314941,0.19586798548698425
141735,Logan,2017-01-10,5,"It is what no other superhero movies are: honest and brutal. For the first time\, we see our beloved Wolverine weary by his endless life in a film that wrestles with themes of mortality\, violence\, and family. This film is an existential trip into the protagonist's heart\, which is bleeding from life's regrets. It's a perfect swan song for Hugh Jackman's career-defining role. And Patrick Stewart and Dafne Keen craft perfect supporting performances. Enjoy a break\, Hugh. We thank you.",True,0.30016282200813293,0.026880452409386635,0.006516505032777786,0.023434465751051903,0.04304906725883484,0.3095262348651886,0.5126492977142334,0.4352628290653229,0.18951627612113953
141842,Logan,2017-03-06,5,It made me forget I was watching a hero based on a comic book and felt based in reality. The acting was superb and thoroughly enjoyed,True,0.6031807065010071,0.038897767663002014,0.1861175298690796,0.016744598746299744,0.10150840878486633,0.518941342830658,0.0035766083747148514,0.5812609791755676,0.02264193631708622
141882,Logan,2017-04-15,4,"It might be 2029\, but that doesn't stop anyone from rocking out their late 90's mid 2000's automobiles.. Oversight?",True,0.7791486978530884,0.07180067151784897,0.4336067736148834,0.16305235028266907,0.1845867931842804,0.06433872133493423,0.04159315302968025,0.06935704499483109,0.318350613117218
141890,Logan,2019-06-14,1,"It must be a generational thing\, I don't get it.  It's sad they don't make movies for adults anymore.",True,0.8137726187705994,0.45086759328842163,0.10037072747945786,0.09400449693202972,0.06211411580443382,0.004832456354051828,0.3586464822292328,0.8571179509162903,0.44426101446151733
141905,Logan,2017-03-05,5,"It only took about 10 films\, but they finally got an X-Men movie right!  Great performances!  The end to an era!",True,0.34054625034332275,0.021582217887043953,0.005310724023729563,0.011501079425215721,0.020920392125844955,0.8293605446815491,0.007826807908713818,0.43799009919166565,0.052277326583862305
141956,Logan,2017-03-03,5,It really swings muchachos!,True,0.9400063157081604,0.8229737877845764,0.19082994759082794,0.11598160117864609,0.09335412830114365,0.7222943305969238,0.9432639479637146,0.28594663739204407,0.5095903873443604
141981,Logan,2018-03-09,1,"I tried to find positive moments in this film. Unfortunately\, there are very few of them. The banal plot. Meat. Stupid characters. A terrible play of actors.\nThe worst film that I've seen.",True,0.9235210418701172,0.07823461294174194,0.4772135019302368,0.054115090519189835,0.22000165283679962,0.005853237118571997,0.6781563758850098,0.950410783290863,0.8224403858184814
141982,Logan,2018-03-09,1,"I tried to find positive moments in this film. Unfortunately\, there are very few of them. The banal plot. Meat. Stupid characters. A terrible play of actors.\nThe worst film that I've seen.",True,0.9235210418701172,0.07823461294174194,0.4772135019302368,0.054115090519189835,0.22000165283679962,0.005853237118571997,0.6781563758850098,0.950410783290863,0.8224403858184814
143936,Logan,2017-03-04,5,It was a delight to see the mini logan in action. Loved her acting...and determination.... Outstanding performance.,True,0.18265242874622345,0.005198644008487463,0.003098916495218873,0.009145374409854412,0.005803405772894621,0.788673460483551,0.0060320161283016205,0.017110900953412056,0.007833903655409813
142058,Logan,2017-03-04,3,It's about half of a movie for me.,True,0.733970582485199,0.03222113475203514,0.3753840923309326,0.011093094944953918,0.10013516247272491,0.013570964336395264,0.06523244827985764,0.3730488717556,0.14487288892269135
142061,Logan,2017-06-03,5,It's about time a wolverine movie was r rated.,True,0.5978185534477234,0.03260216861963272,0.00742902560159564,0.007160143461078405,0.27938705682754517,0.0077522993087768555,0.47304120659828186,0.9624025225639343,0.6428331732749939
142062,Logan,2017-03-05,4,"It's about time marvel started making movies rated R. \""Logan\"" is the best x-men movie I've seen. Great action and acting mixed with an even better storyline. Hugh Jackman gives his best on his final performance as the wolverine.",True,0.2597963809967041,0.02145642787218094,0.014384831301867962,0.036945320665836334,0.05201217904686928,0.6636278629302979,0.15709982812404633,0.8697071075439453,0.06991692632436752
142064,Logan,2017-03-04,5,"It's a bummer of a film\, but the action sequences are high energy and brutal. It's a really unique super hero film\, and all around very entertaining. The performances were phenomenal - especially the little girl!",True,0.13365742564201355,0.12991242110729218,0.005512469448149204,0.01847102865576744,0.8098564743995667,0.4158099293708801,0.39886701107025146,0.9688366651535034,0.9633587598800659
142073,Logan,2017-03-05,5,"It's a complet moovie in all ways\, it's the  perfect redemption for wolwerine origens failure. CONGRATULATIONS HUGH JACKMAN YOU ARE AWESOME",True,0.5756753087043762,0.42412716150283813,0.04438645392656326,0.09366355836391449,0.03294959291815758,0.8575934171676636,0.38600844144821167,0.10705027729272842,0.30364638566970825
142126,Logan,2017-09-13,4,It's a fitting end to this franchise. And time.,True,0.44238078594207764,0.03409881517291069,0.10502562671899796,0.024854307994246483,0.031470563262701035,0.2996653914451599,0.27856871485710144,0.09671724587678909,0.025178276002407074
142127,Logan,2017-05-19,4,It's a fitting end to Wolverine and the x-men. Go out fighting.,True,0.5400992631912231,0.043593090027570724,0.005270234774798155,0.005209880415350199,0.01273177657276392,0.7902108430862427,0.8906387090682983,0.015072890557348728,0.033712781965732574
142195,Logan,2017-04-01,4,its a good movie though i just wish it wasnt his last wolverine movie,True,0.6642885208129883,0.4431503415107727,0.10862642526626587,0.016924062743782997,0.5781925320625305,0.2680228054523468,0.34514763951301575,0.9365650415420532,0.19797365367412567
142243,Logan,2018-12-03,5,"It's a Hugh Jackman tour de force in his last appearance as Wolverine\, the mutant with the healing factor and his bones laced with Adamantium. The trouble is\, it's nearly 2030 and he's gotten older. The healing factor has slowed to a crawl and the metal bones are poisoning him as a result. But he still has one more adventure in him\, to save a young mutant from the evil conglomerate that is after her. Turns out Laura has a connection to Logan that despite his misgivings creates a bond between them.",True,0.4636014699935913,0.014176039956510067,0.8624773025512695,0.01630351133644581,0.040009189397096634,0.06463304162025452,0.18311062455177307,0.09678731858730316,0.20351406931877136
142304,Logan,2017-03-10,5,"It's amazing movie a beautifully make\, amazing action\, amazing drama\, amazing story everything is just soo amazing. Such a masterpiece for Hugh Jackman and all of other people who made that movie. A MUST WATCH MOVIE!!!",True,0.3833259642124176,0.008957290090620518,0.44586625695228577,0.02722124755382538,0.017248565331101418,0.9179175496101379,0.006113087758421898,0.2565072178840637,0.010540982708334923
142325,Logan,2017-03-02,4,"It's a movie for adults because of the entertainingly brutal violence scenes\, but also a movie for grown-ups because of the melancholic\, emotionally-charged scenes. A superhero movie like no other. I hope Jackman hangs up the claws after this one\, his peak has been reached.",True,0.8284696936607361,0.027501264587044716,0.005993996746838093,0.019038664177060127,0.0440872497856617,0.20544087886810303,0.03205693140625954,0.7336657643318176,0.3288556635379791
142335,Logan,2017-03-02,5,It's a must see. I was all that!!!!!!,True,0.6217765808105469,0.10311582684516907,0.5499700903892517,0.036128830164670944,0.025513898581266403,0.6937348246574402,0.5336135625839233,0.07175032794475555,0.294649213552475
142336,Logan,2017-03-04,5,It's a must see movie.\nIt was a perfect end to the X-Men and Wolverine.,True,0.35444679856300354,0.030896971002221107,0.008459113538265228,0.011603385210037231,0.02132151462137699,0.6886747479438782,0.014243636280298233,0.05920829623937607,0.015988105908036232
142345,Logan,2017-04-06,5,"It's an amazing movie that makes you cheer\, cry and saying whole SH!T.  I have seen this movie 5 times at this point.  It's a must see movie.  If you don't see this then you have to question how much of an X-Men/ Wolverine fan you are.",True,0.5365197062492371,0.05731675773859024,0.020790614187717438,0.01589388959109783,0.025579839944839478,0.9116098284721375,0.1541784554719925,0.2799529433250427,0.11475323885679245
142346,Logan,2017-03-07,5,It's an amazing movie with a great plot and it left me extremely emotional afterwards. 10 out of 10 would recommend and 10 out of 10 would see again.,True,0.2286309450864792,0.033033404499292374,0.9612254500389099,0.017881425097584724,0.019712019711732864,0.6724153161048889,0.1523657590150833,0.6353395581245422,0.025864195078611374
142442,Logan,2016-12-26,5,It's a sad bittersweet end to Jackman's 17 year career as the wolverine,True,0.4629659652709961,0.0180722214281559,0.005332720931619406,0.013666016981005669,0.012415774166584015,0.004696448799222708,0.04767412319779396,0.019557969644665718,0.14614337682724
142499,Logan,2018-01-02,4,It's a superhero movie so it can't be that good. It's pretty good.,True,0.8271508812904358,0.02352984994649887,0.11449775844812393,0.024003906175494194,0.3415853679180145,0.7327708005905151,0.014720000326633453,0.8225470781326294,0.5274988412857056
142533,Logan,2017-03-11,3,"It's a very well made movie. I enjoyed it. Thing is\, it's another stab at Christianity. All superheroes are antichrists. A Christian doesn't rely on any savior\, other then Jesus the Christ. I'm not a preachy type of person\, I can enjoy secular entertainment. Actually\, most of my entertainment is on the secular side. It's rare to see noteworthy Christian themes in the cinema. When a cross that serves as a grave marker is pulled out of the ground and then replanted as an X\, you're making a statement. You're putting man above God. In fact\, you're saying God didn't get it right when he created humankind. You're saying that if we are to survive as a species\, we need enhanced humans because the humans God made us as aren't up to the task.  That makes evil stronger than good\, which is a lie. So\, as a work of cinematic artistry\, I thoroughly enjoyed Logan\, but the underlying message is way wrong.",True,0.9453455209732056,0.06710667908191681,0.27311593294143677,0.13618072867393494,0.568294882774353,0.033384718000888824,0.7203927636146545,0.9639872312545776,0.10252983868122101
142569,Logan,2017-02-09,5,It's basically the best movie I've ever seen.,True,0.25234562158584595,0.010508527047932148,0.9300536513328552,0.00798941683024168,0.03749601170420647,0.596432089805603,0.013213206082582474,0.261869341135025,0.014834200963377953
142596,Logan,2017-06-16,5,"It's been seventeen years since Hugh Jackman picked up the career-defining role of Marvel's Wolverine. \""Logan\"" is Jackman's tenth movie as the iconic side-burned mutant\, and will end his legacy. The catch: despite being the first truly gritty\, R-Rated X-Men movie\, \""Logan\"" offers a story so compelling and brutally real\, you might forget it's a super hero film at all.\n\nAltogether\, \""Logan\"" rides the line between comically violent and somber in a moving conclusion to this era of the X-Men while also providing a touching and satisfying send-off to Hugh Jackman's Wolverine.",True,0.3879474997520447,0.006031304132193327,0.007312122266739607,0.021284427493810654,0.019696826115250587,0.41112789511680603,0.17584210634231567,0.1213618665933609,0.033707328140735626
142608,Logan,2017-07-16,1,"It's boring\, I'm snoring",True,0.49933043122291565,0.05273325368762016,0.011842546053230762,0.016180573031306267,0.047074660658836365,0.015670420601963997,0.08443120121955872,0.05302177369594574,0.09428036212921143
142612,Logan,2017-01-22,5,"It's by far the best x-men movie!  It started with Deadpool but Logan took it to next level! I think honestly it will change upcoming super hero movies to come. Also I think the past X-men movies were great\, but they probably would of been better if they were rated R like Logan and Deadpool in my opinion. Logan is great\, but it's also by far the most heart breaking one too!",True,0.5474643111228943,0.06122709438204765,0.007389085832983255,0.024210717529058456,0.06961891800165176,0.9195102453231812,0.02701685018837452,0.7145424485206604,0.12229635566473007
142625,Logan,2017-02-23,5,It's close to perfect....   excellent!,True,0.2563898265361786,0.027318250387907028,0.06346985697746277,0.3488883972167969,0.48524966835975647,0.49947530031204224,0.10297776013612747,0.6075103282928467,0.05009407922625542
142678,Logan,2017-03-04,5,It's easily the best X-men movie and one of the best comic book movies ever. Nothing will ever top the Dark Knight trilogy but this is in their class.,True,0.23128528892993927,0.008246131241321564,0.3540215790271759,0.005723825190216303,0.019492102786898613,0.5104511976242065,0.06605834513902664,0.17585556209087372,0.02735392190515995
173436,Logan,2017-06-23,5,"The best superhero film there is\, period.",True,0.5157134532928467,0.010040750727057457,0.12912151217460632,0.006279060151427984,0.0946427583694458,0.5130951404571533,0.011153235100209713,0.3520306348800659,0.02856673300266266
